incidentType,state,county,incidentCount,FEMA$
Hurricane,Mississippi,Washington,12,28877.608333333334
Hurricane,Mississippi,Wayne,18,1478790.4061111112
Hurricane,Mississippi,Webster,5,30322.558
Hurricane,Mississippi,Wilkinson,14,124658.65714285716
Hurricane,Mississippi,Winston,8,48165.87375
Hurricane,Mississippi,Yalobusha,2,18445.864999999998
Hurricane,Mississippi,Yazoo,6,74327.40999999999
Hurricane,Missouri,Boone,1,7096.21
Hurricane,Missouri,Cape Girardeau,1,0.0
Hurricane,Missouri,Christian,1,1249.99
Hurricane,Missouri,Dunklin,1,4125.34
Hurricane,Missouri,Franklin,2,9787.14
Hurricane,Missouri,Jackson,1,158554.93
Hurricane,Missouri,Ripley,1,3382.38
Hurricane,Missouri,St. Louis,1,327664.91
Hurricane,Missouri,St. Louis (city),1,1152246.85
Hurricane,Nevada,Clark,7,144825.11571428573
Hurricane,Nevada,Nye,1,85415.18
Hurricane,Nevada,Washoe,3,19173.963333333333
Hurricane,NewHampshire,Belknap,12,17443.892499999998
Hurricane,NewHampshire,Carroll,23,92974.1304347826
Hurricane,NewHampshire,Cheshire,14,8810.558571428572
Hurricane,NewHampshire,Coos,14,75200.77857142857
Hurricane,NewHampshire,Grafton,54,239546.54018518515
Hurricane,NewHampshire,Hillsborough,32,9619.1653125
Hurricane,NewHampshire,Merrimack,32,17765.021875
Hurricane,NewHampshire,Rockingham,62,8354.955806451611
Hurricane,NewHampshire,Strafford,18,19729.512777777778
Hurricane,NewHampshire,Sullivan,18,34559.657222222224
Hurricane,NewJersey,Atlantic,77,481354.2812987011
Hurricane,NewJersey,Bergen,317,263256.74681388034
Hurricane,NewJersey,Burlington,143,62390.44111888114
Hurricane,NewJersey,Camden,92,35979.58521739131
Hurricane,NewJersey,Cape May,67,489806.167164179
Hurricane,NewJersey,Cumberland,56,109825.06142857143
Hurricane,NewJersey,Essex,109,303802.7872477063
Hurricane,NewJersey,Gloucester,70,51163.52742857144
Hurricane,NewJersey,Hudson,85,995430.6274117648
Hurricane,NewJersey,Hunterdon,122,91322.70500000002
Hurricane,NewJersey,Mercer,99,174044.38525252524
Hurricane,NewJersey,Middlesex,184,904095.2244565218
Hurricane,NewJersey,Monmouth,277,980056.0656678705
Hurricane,NewJersey,Morris,189,184152.58010582023
Hurricane,NewJersey,Ocean,194,1281000.4895876283
Hurricane,NewJersey,Passaic,100,179623.2894
Hurricane,NewJersey,Salem,32,113237.93625
Hurricane,NewJersey,Somerset,127,187110.74433070872
Hurricane,NewJersey,Sussex,61,115335.36377049182
Hurricane,NewJersey,Union,123,328850.8796747967
Hurricane,NewJersey,Warren,53,61620.45283018869
Hurricane,NewMexico,Bernalillo,1,877851.37
Hurricane,NewMexico,San Juan,1,5036.13
Hurricane,NewYork,Albany,49,222458.6863265306
Hurricane,NewYork,Bronx,28,318440.2335714285
Hurricane,NewYork,Clinton,22,176131.68772727274
Hurricane,NewYork,Columbia,34,55727.77676470588
Hurricane,NewYork,Delaware,46,198630.4004347826
Hurricane,NewYork,Dutchess,53,79290.47943396229
Hurricane,NewYork,Erie,1,20981.83
Hurricane,NewYork,Essex,42,381284.96571428573
Hurricane,NewYork,Franklin,5,80786.986
Hurricane,NewYork,Fulton,8,30051.97875
Hurricane,NewYork,Greene,68,479172.0185294119
Hurricane,NewYork,Hamilton,5,6040.9220000000005
Hurricane,NewYork,Herkimer,11,27968.787272727277
Hurricane,NewYork,Kings,98,1716655.607959183
Hurricane,NewYork,Montgomery,34,98281.67117647058
Hurricane,NewYork,Nassau,418,3878574.475454546
Hurricane,NewYork,New York,118,73898763.76254237
Hurricane,NewYork,Orange,157,195947.37751592355
Hurricane,NewYork,Otsego,30,35685.54266666667
Hurricane,NewYork,Putnam,58,140016.32758620684
Hurricane,NewYork,Queens,67,15866724.858059702
Hurricane,NewYork,Rensselaer,44,212409.29863636362
Hurricane,NewYork,Richmond,25,243065.5972
Hurricane,NewYork,Rockland,161,252514.18689441006
Hurricane,NewYork,Saratoga,42,40353.94904761905
Hurricane,NewYork,Schenectady,30,156013.98666666666
Hurricane,NewYork,Schoharie,62,1395004.2353225804
Hurricane,NewYork,Suffolk,319,704506.6292163008
Hurricane,NewYork,Sullivan,48,84541.52625000001
Hurricane,NewYork,Ulster,104,251795.57124999998
Hurricane,NewYork,Warren,26,111097.46730769232
Hurricane,NewYork,Washington,17,71578.90705882352
Hurricane,NewYork,Westchester,257,496273.7981712061
Hurricane,NewYork,Wyoming,1,2889.0
Hurricane,NorthCarolina,Alamance,8,36262.591250000005
Hurricane,NorthCarolina,Alleghany,1,6536.57
Hurricane,NorthCarolina,Anson,12,66420.53416666666
Hurricane,NorthCarolina,Ashe,4,20599.642499999998
Hurricane,NorthCarolina,Avery,13,77474.89538461539
Hurricane,NorthCarolina,Beaufort,66,123645.79924242424
Hurricane,NorthCarolina,Bertie,34,122926.5038235294
Hurricane,NorthCarolina,Bladen,33,255588.68606060604
Hurricane,NorthCarolina,Brunswick,148,549275.9963513515
Hurricane,NorthCarolina,Buncombe,24,159228.19375000003
Hurricane,NorthCarolina,Burke,7,45914.30285714286
Hurricane,NorthCarolina,Cabarrus,2,124863.685
Hurricane,NorthCarolina,Caldwell,5,37698.806
Hurricane,NorthCarolina,Camden,7,25179.297142857144
Hurricane,NorthCarolina,Carteret,123,844607.9768292685
Hurricane,NorthCarolina,Caswell,3,19084.63666666667
Hurricane,NorthCarolina,Chatham,14,37195.97857142857
Hurricane,NorthCarolina,Chowan,20,276120.45600000006
Hurricane,NorthCarolina,Columbus,58,133305.2024137931
Hurricane,NorthCarolina,Craven,75,666267.6996
Hurricane,NorthCarolina,Cumberland,43,915339.5381395349
Hurricane,NorthCarolina,Currituck,12,166713.69583333333
Hurricane,NorthCarolina,Dare,75,518357.54986666667
Hurricane,NorthCarolina,Davidson,11,96054.53363636365
Hurricane,NorthCarolina,Davie,1,97505.93
Hurricane,NorthCarolina,Duplin,60,168955.13083333333
Hurricane,NorthCarolina,Durham,3,43752.420000000006
Hurricane,NorthCarolina,Edgecombe,44,730766.7875000001
Hurricane,NorthCarolina,Forsyth,4,211606.87250000003
Hurricane,NorthCarolina,Franklin,15,22003.85933333333
Hurricane,NorthCarolina,Gates,11,28540.820000000003
Hurricane,NorthCarolina,Granville,9,52959.79888888889
Hurricane,NorthCarolina,Greene,22,109676.29045454551
Hurricane,NorthCarolina,Guilford,8,81612.16875000001
Hurricane,NorthCarolina,Halifax,43,139888.6741860465
Hurricane,NorthCarolina,Harnett,22,195764.9627272727
Hurricane,NorthCarolina,Haywood,19,194690.9178947368
Hurricane,NorthCarolina,Henderson,9,64088.365555555545
Hurricane,NorthCarolina,Hertford,37,70462.37702702705
Hurricane,NorthCarolina,Hoke,19,74877.5894736842
Hurricane,NorthCarolina,Hyde,27,292027.2803703703
Hurricane,NorthCarolina,Iredell,1,55584.37
Hurricane,NorthCarolina,Jackson,7,42776.815714285716
Hurricane,NorthCarolina,Johnston,43,179647.82651162788
Hurricane,NorthCarolina,Jones,26,146092.0738461539
Hurricane,NorthCarolina,Lee,10,195824.352
Hurricane,NorthCarolina,Lenoir,58,910681.6915517239
Hurricane,NorthCarolina,Macon,4,163071.21
Hurricane,NorthCarolina,Madison,8,61283.43875
Hurricane,NorthCarolina,Martin,34,72679.32588235296
Hurricane,NorthCarolina,McDowell,13,35658.41923076923
Hurricane,NorthCarolina,Mecklenburg,1,477474.7
Hurricane,NorthCarolina,Mitchell,6,49977.079999999994
Hurricane,NorthCarolina,Montgomery,8,158550.41999999998
Hurricane,NorthCarolina,Moore,20,199349.843
Hurricane,NorthCarolina,Nash,37,765332.548108108
Hurricane,NorthCarolina,New Hanover,79,811573.1987341774
Hurricane,NorthCarolina,Northampton,35,28261.212857142855
Hurricane,NorthCarolina,Onslow,66,574506.3292424243
Hurricane,NorthCarolina,Orange,17,51771.61941176471
Hurricane,NorthCarolina,Pamlico,55,156251.81381818178
Hurricane,NorthCarolina,Pasquotank,19,226843.59210526315
Hurricane,NorthCarolina,Pender,53,966770.6658490566
Hurricane,NorthCarolina,Perquimans,20,61350.36750000001
Hurricane,NorthCarolina,Person,6,25317.236666666664
Hurricane,NorthCarolina,Pitt,85,465997.70352941164
Hurricane,NorthCarolina,Polk,6,141688.28333333333
Hurricane,NorthCarolina,Randolph,12,16184.781666666668
Hurricane,NorthCarolina,Richmond,13,33340.65307692308
Hurricane,NorthCarolina,Robeson,63,610412.6720634921
Hurricane,NorthCarolina,Rockingham,5,59718.85
Hurricane,NorthCarolina,Rowan,8,29588.788749999996
Hurricane,NorthCarolina,Rutherford,6,72621.78666666667
Hurricane,NorthCarolina,Sampson,50,97716.49379999997
Hurricane,NorthCarolina,Scotland,20,298599.1890000001
Hurricane,NorthCarolina,Stanly,6,105408.3166666667
Hurricane,NorthCarolina,Stokes,1,3075.0
Hurricane,NorthCarolina,Surry,2,61004.54
Hurricane,NorthCarolina,Swain,2,14740.885
Hurricane,NorthCarolina,Transylvania,11,16008.0
Hurricane,NorthCarolina,Tyrrell,17,67729.29823529412
Hurricane,NorthCarolina,Union,9,61060.258888888886
Hurricane,NorthCarolina,Vance,11,24368.929999999997
Hurricane,NorthCarolina,Wake,44,199978.28931818187
Hurricane,NorthCarolina,Warren,7,26112.051428571427
Hurricane,NorthCarolina,Washington,26,52792.31500000001
Hurricane,NorthCarolina,Watauga,13,43880.07
Hurricane,NorthCarolina,Wayne,66,296777.98303030286
Hurricane,NorthCarolina,Wilson,34,305927.4567647058
Hurricane,NorthCarolina,Yadkin,1,4271.46
Hurricane,NorthCarolina,Yancey,9,43128.19111111111
Hurricane,Ohio,Ashtabula,2,30194.805
Hurricane,Ohio,Clark,1,13656.03
Hurricane,Ohio,Cuyahoga,48,295304.6041666668
Hurricane,Ohio,Franklin,3,31114.333333333332
Hurricane,Ohio,Hamilton,2,146813.385
Hurricane,Ohio,Lawrence,1,135205.21
Hurricane,Ohio,Montgomery,1,6720.0
Hurricane,Oklahoma,Cherokee,1,12822.12
Hurricane,Oklahoma,Haskell,1,5578.95
Hurricane,Oklahoma,Muskogee,5,49803.996
Hurricane,Oklahoma,Oklahoma,1,1242.44
Hurricane,Oklahoma,Sequoyah,1,1396.02
Hurricane,Oklahoma,Tulsa,1,19640.12
Hurricane,Oklahoma,Wagoner,1,27236.52
Hurricane,Oklahoma,Washington,1,35252.33
Hurricane,Pennsylvania,Allegheny,180,108844.82838888878
Hurricane,Pennsylvania,Armstrong,46,35129.64239130433
Hurricane,Pennsylvania,Beaver,58,26512.41913793103
Hurricane,Pennsylvania,Bedford,23,30836.15695652174
Hurricane,Pennsylvania,Blair,31,38775.93096774194
Hurricane,Pennsylvania,Bradford,38,30105.439210526314
Hurricane,Pennsylvania,Bucks,146,33767.59301369864
Hurricane,Pennsylvania,Butler,30,64891.03500000001
Hurricane,Pennsylvania,Cameron,12,26138.08166666667
Hurricane,Pennsylvania,Carbon,12,42465.24
Hurricane,Pennsylvania,Centre,30,15923.589000000004
Hurricane,Pennsylvania,Chester,85,24738.196352941177
Hurricane,Pennsylvania,Clarion,21,17418.08523809524
Hurricane,Pennsylvania,Clearfield,51,27112.630588235294
Hurricane,Pennsylvania,Clinton,38,18188.33263157895
Hurricane,Pennsylvania,Columbia,19,24664.692105263155
Hurricane,Pennsylvania,Cumberland,19,12226.08210526316
Hurricane,Pennsylvania,Dauphin,47,44061.22255319148
Hurricane,Pennsylvania,Delaware,123,40707.576504065044
Hurricane,Pennsylvania,Elk,6,57386.13333333334
Hurricane,Pennsylvania,Franklin,9,17630.304444444446
Hurricane,Pennsylvania,Fulton,20,11552.198499999999
Hurricane,Pennsylvania,Greene,25,46622.6912
Hurricane,Pennsylvania,Huntingdon,47,21529.81531914894
Hurricane,Pennsylvania,Indiana,21,33313.76047619047
Hurricane,Pennsylvania,Jefferson,16,14902.596875000003
Hurricane,Pennsylvania,Juniata,29,6409.616551724137
Hurricane,Pennsylvania,Lackawanna,35,34095.78857142857
Hurricane,Pennsylvania,Lancaster,10,2099.406
Hurricane,Pennsylvania,Lawrence,11,20746.061818181817
Hurricane,Pennsylvania,Lebanon,8,35773.9625
Hurricane,Pennsylvania,Lehigh,33,20612.428484848493
Hurricane,Pennsylvania,Luzerne,117,37026.918461538444
Hurricane,Pennsylvania,Lycoming,55,21237.49236363637
Hurricane,Pennsylvania,Mifflin,17,7430.398823529411
Hurricane,Pennsylvania,Monroe,72,18019.18986111111
Hurricane,Pennsylvania,Montgomery,178,36380.41325842696
Hurricane,Pennsylvania,Montour,11,3384.61
Hurricane,Pennsylvania,Northampton,117,65840.29846153839
Hurricane,Pennsylvania,Northumberland,19,17301.204736842104
Hurricane,Pennsylvania,Perry,13,20801.202307692307
Hurricane,Pennsylvania,Philadelphia,42,183021.47404761906
Hurricane,Pennsylvania,Pike,34,21296.286470588235
Hurricane,Pennsylvania,Potter,23,11055.663478260869
Hurricane,Pennsylvania,Schuylkill,39,21720.227435897432
Hurricane,Pennsylvania,Snyder,17,7759.263529411764
Hurricane,Pennsylvania,Somerset,29,27612.298965517242
Hurricane,Pennsylvania,Sullivan,18,19915.088333333337
Hurricane,Pennsylvania,Susquehanna,60,21989.793833333337
Hurricane,Pennsylvania,Tioga,24,19397.93458333334
Hurricane,Pennsylvania,Union,9,9738.32111111111
Hurricane,Pennsylvania,Washington,58,42682.316551724136
Hurricane,Pennsylvania,Wayne,37,17614.061621621622
Hurricane,Pennsylvania,Westmoreland,45,28295.192888888876
Hurricane,Pennsylvania,Wyoming,43,34412.599534883724
Hurricane,Pennsylvania,York,18,16127.16611111111
Hurricane,RhodeIsland,Bristol,9,113114.52555555555
Hurricane,RhodeIsland,Kent,26,62557.744230769225
Hurricane,RhodeIsland,Newport,18,98918.4311111111
Hurricane,RhodeIsland,Providence,38,110968.30078947368
Hurricane,RhodeIsland,Washington,48,102973.2729166667
Hurricane,SouthCarolina,Abbeville,2,23498.735
Hurricane,SouthCarolina,Aiken,5,59472.354000000014
Hurricane,SouthCarolina,Allendale,5,27118.758
Hurricane,SouthCarolina,Anderson,5,444119.91799999995
Hurricane,SouthCarolina,Bamberg,10,158242.526
Hurricane,SouthCarolina,Barnwell,5,26418.384
Hurricane,SouthCarolina,Beaufort,58,1333757.1836206897
Hurricane,SouthCarolina,Berkeley,37,832165.7372972972
Hurricane,SouthCarolina,Calhoun,6,19377.198333333334
Hurricane,SouthCarolina,Charleston,110,312646.66181818175
Hurricane,SouthCarolina,Chesterfield,13,293918.9161538462
Hurricane,SouthCarolina,Clarendon,12,30450.4275
Hurricane,SouthCarolina,Colleton,26,239499.78846153838
Hurricane,SouthCarolina,Darlington,20,275833.24749999994
Hurricane,SouthCarolina,Dillon,17,149920.2311764706
Hurricane,SouthCarolina,Dorchester,25,94508.37400000001
Hurricane,SouthCarolina,Edgefield,2,6531.98
Hurricane,SouthCarolina,Florence,21,207712.9528571428
Hurricane,SouthCarolina,Georgetown,43,136799.01627906977
Hurricane,SouthCarolina,Greenville,12,47825.67833333332
Hurricane,SouthCarolina,Hampton,16,102610.31374999999
Hurricane,SouthCarolina,Horry,76,653500.9918421052
Hurricane,SouthCarolina,Jasper,20,182778.70399999997
Hurricane,SouthCarolina,Kershaw,8,24590.077500000003
Hurricane,SouthCarolina,Lancaster,1,91941.81
Hurricane,SouthCarolina,Lee,6,38162.020000000004
Hurricane,SouthCarolina,Lexington,6,9862.83
Hurricane,SouthCarolina,Marion,21,319251.81333333335
Hurricane,SouthCarolina,Marlboro,10,294483.603
Hurricane,SouthCarolina,Newberry,1,6223.31
Hurricane,SouthCarolina,Oconee,7,69012.19
Hurricane,SouthCarolina,Orangeburg,19,132215.00947368421
Hurricane,SouthCarolina,Pickens,4,113332.435
Hurricane,SouthCarolina,Richland,12,243341.3275
Hurricane,SouthCarolina,Saluda,1,9500.86
Hurricane,SouthCarolina,Sumter,11,118479.22545454543
Hurricane,SouthCarolina,Williamsburg,13,230579.41846153841
Hurricane,Tennessee,Blount,1,39772.8
Hurricane,Tennessee,Davidson,2,58538.33
Hurricane,Tennessee,Greene,1,49011.34
Hurricane,Tennessee,Hamilton,3,51940.66333333333
Hurricane,Tennessee,Hardeman,1,8652.76
Hurricane,Tennessee,Knox,2,215327.31
Hurricane,Tennessee,Lincoln,1,9814.43
Hurricane,Tennessee,Madison,1,11328.47
Hurricane,Tennessee,Marion,1,7001.35
Hurricane,Tennessee,Montgomery,1,6719.88
Hurricane,Tennessee,Shelby,4,73535.2025
Hurricane,Tennessee,Tipton,1,23673.05
Hurricane,Tennessee,Williamson,2,42914.915
Hurricane,Texas,Anderson,5,62187.95399999999
Hurricane,Texas,Angelina,25,331966.316
Hurricane,Texas,Aransas,33,2042049.0930303028
Hurricane,Texas,Atascosa,6,63612.98833333332
Hurricane,Texas,Austin,15,93626.17266666665
Hurricane,Texas,Bastrop,10,278056.45300000004
Hurricane,Texas,Bee,16,73070.058125
Hurricane,Texas,Bell,7,1055693.5042857144
Hurricane,Texas,Bexar,7,5535743.897142856
Hurricane,Texas,Bowie,6,364022.65833333327
Hurricane,Texas,Brazoria,153,446708.929150327
Hurricane,Texas,Brazos,11,174452.74000000002
Hurricane,Texas,Brooks,4,38152.04
Hurricane,Texas,Burleson,4,69144.755
Hurricane,Texas,Burnet,2,37844.034999999996
Hurricane,Texas,Caldwell,6,234534.37833333333
Hurricane,Texas,Calhoun,26,729322.0549999999
Hurricane,Texas,Cameron,98,327489.1772448979
Hurricane,Texas,Cass,3,16227.310000000003
Hurricane,Texas,Chambers,43,2003328.7276744181
Hurricane,Texas,Cherokee,13,102316.93000000001
Hurricane,Texas,Collin,7,1075120.4242857143
Hurricane,Texas,Colorado,14,180488.57499999998
Hurricane,Texas,Comal,3,117639.65999999999
Hurricane,Texas,Comanche,1,18479.35
Hurricane,Texas,Cooke,2,54967.94
Hurricane,Texas,Coryell,1,16158.0
Hurricane,Texas,Cottle,4,17899.460000000003
Hurricane,Texas,Dallas,21,2353823.874285714
Hurricane,Texas,Dawson,1,529095.98
Hurricane,Texas,DeWitt,12,130764.10916666668
Hurricane,Texas,Denton,6,137837.41166666668
Hurricane,Texas,Duval,6,6746.251666666667
Hurricane,Texas,Eastland,1,21938.69
Hurricane,Texas,Ector,1,155129.0
Hurricane,Texas,El Paso,1,3284928.08
Hurricane,Texas,Ellis,3,62845.526666666665
Hurricane,Texas,Fannin,2,8000.785
Hurricane,Texas,Fayette,8,169499.16124999998
Hurricane,Texas,Floyd,1,167315.43
Hurricane,Texas,Foard,2,100376.35500000001
Hurricane,Texas,Fort Bend,131,465444.8559541984
Hurricane,Texas,Freestone,3,7192.043333333332
Hurricane,Texas,Frio,5,18012.218
Hurricane,Texas,Galveston,203,2344365.733793104
Hurricane,Texas,Garza,1,89346.03
Hurricane,Texas,Goliad,9,58684.292222222226
Hurricane,Texas,Gonzales,8,160204.35875
Hurricane,Texas,Grayson,2,127466.175
Hurricane,Texas,Gregg,11,103818.4281818182
Hurricane,Texas,Grimes,5,159113.918
Hurricane,Texas,Guadalupe,8,84675.52875
Hurricane,Texas,Hardin,53,948621.3471698116
Hurricane,Texas,Harris,689,2033544.9550217714
Hurricane,Texas,Harrison,7,60773.73428571428
Hurricane,Texas,Hays,3,76175.72
Hurricane,Texas,Henderson,3,126950.98666666665
Hurricane,Texas,Hidalgo,81,250356.79493827157
Hurricane,Texas,Hill,2,33336.7
Hurricane,Texas,Hopkins,2,115230.14499999999
Hurricane,Texas,Houston,10,159557.82599999997
Hurricane,Texas,Howard,1,181077.43
Hurricane,Texas,Hunt,2,157436.8
Hurricane,Texas,Jack,2,1611.07
Hurricane,Texas,Jackson,17,150108.8905882353
Hurricane,Texas,Jasper,39,343679.68538461527
Hurricane,Texas,Jefferson,146,2058642.1195205487
Hurricane,Texas,Jim Hogg,6,30226.8
Hurricane,Texas,Jim Wells,18,24346.92833333333
Hurricane,Texas,Johnson,7,10196.415714285713
Hurricane,Texas,Karnes,9,59721.60444444444
Hurricane,Texas,Kaufman,2,11339.675
Hurricane,Texas,Kenedy,2,14596.21
Hurricane,Texas,Kleberg,13,31079.63307692307
Hurricane,Texas,Lamb,5,67889.40599999999
Hurricane,Texas,Lavaca,6,67667.625
Hurricane,Texas,Lee,2,85832.24
Hurricane,Texas,Leon,5,41112.740000000005
Hurricane,Texas,Liberty,67,682660.7343283584
Hurricane,Texas,Limestone,1,1912.29
Hurricane,Texas,Live Oak,4,24772.47
Hurricane,Texas,Lubbock,11,268508.17909090914
Hurricane,Texas,Lynn,4,74745.06999999999
Hurricane,Texas,Madison,10,48892.403000000006
Hurricane,Texas,Marion,1,2343.0
Hurricane,Texas,Matagorda,38,301503.9213157894
Hurricane,Texas,Maverick,3,98217.34333333334
Hurricane,Texas,McLennan,3,127202.75
Hurricane,Texas,Midland,2,50353.865
Hurricane,Texas,Milam,4,616418.77
Hurricane,Texas,Montgomery,155,361918.20503225824
Hurricane,Texas,Morris,1,20842.29
Hurricane,Texas,Motley,1,5716.38
Hurricane,Texas,Nacogdoches,25,208393.70639999997
Hurricane,Texas,Navarro,4,14521.275
Hurricane,Texas,Newton,19,497983.7436842106
Hurricane,Texas,Nueces,64,1024026.9464062499
Hurricane,Texas,Orange,93,1428300.9533333334
Hurricane,Texas,Panola,5,67139.134
Hurricane,Texas,Parker,2,110448.155
Hurricane,Texas,Polk,47,245722.9704255319
Hurricane,Texas,Potter,3,258818.54
Hurricane,Texas,Rains,1,117274.34
Hurricane,Texas,Reeves,1,1938.0
Hurricane,Texas,Refugio,25,941075.8408
Hurricane,Texas,Robertson,2,6509.525
Hurricane,Texas,Rockwall,1,34760.0
Hurricane,Texas,Rusk,17,24706.79588235294
Hurricane,Texas,Sabine,24,63061.320416666655
Hurricane,Texas,San Augustine,11,177112.76181818184
Hurricane,Texas,San Jacinto,30,202762.92633333334
Hurricane,Texas,San Patricio,49,709352.657755102
Hurricane,Texas,Shelby,24,32570.163749999996
Hurricane,Texas,Smith,13,31617.16769230769
Hurricane,Texas,Starr,13,68210.76
Hurricane,Texas,Tarrant,18,877181.1638888889
Hurricane,Texas,Taylor,1,175820.91
Hurricane,Texas,Terry,2,179835.47999999998
Hurricane,Texas,Tom Green,1,116166.0
Hurricane,Texas,Travis,11,1769944.6963636363
Hurricane,Texas,Trinity,14,50299.90071428571
Hurricane,Texas,Tyler,25,1637934.1872
Hurricane,Texas,Upshur,3,30056.45666666667
Hurricane,Texas,Val Verde,3,7368.316666666667
Hurricane,Texas,Van Zandt,2,48329.035
Hurricane,Texas,Victoria,35,832200.463714286
Hurricane,Texas,Walker,30,172673.01766666668
Hurricane,Texas,Waller,25,165000.58599999998
Hurricane,Texas,Washington,16,48947.619999999995
