,State FIPS,County FIPS,Postal Code,Name,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
1164,22,67,LA,Morehouse Parish,26302,24678,28032
1165,22,69,LA,Natchitoches Parish,27364,25658,29182
1166,22,71,LA,Orleans Parish,27478,25882,29172
1167,22,73,LA,Ouachita Parish,32808,30869,34869
1168,22,75,LA,Plaquemines Parish,38343,35977,40864
1169,22,77,LA,Pointe Coupee Parish,31886,29948,33950
1170,22,79,LA,Rapides Parish,31715,29781,33775
1171,22,81,LA,Red River Parish,24294,22775,25913
1172,22,83,LA,Richland Parish,24962,23414,26612
1173,22,85,LA,Sabine Parish,29623,27759,31612
1174,22,87,LA,St. Bernard Parish,36208,34022,38533
1175,22,89,LA,St. Charles Parish,45492,42762,48396
1176,22,91,LA,St. Helena Parish,29026,26897,31324
1177,22,93,LA,St. James Parish,36353,34139,38712
1178,22,95,LA,St. John the Baptist Parish,39034,36631,41595
1179,22,97,LA,St. Landry Parish,25659,24064,27360
1180,22,99,LA,St. Martin Parish,31020,29147,33013
1181,22,101,LA,St. Mary Parish,31514,29549,33609
1182,22,103,LA,St. Tammany Parish,51251,48236,54454
1183,22,105,LA,Tangipahoa Parish,30050,28193,32030
1184,22,107,LA,Tensas Parish,21388,19989,22886
1185,22,109,LA,Terrebonne Parish,37431,35201,39803
1186,22,111,LA,Union Parish,29730,27989,31578
1187,22,113,LA,Vermilion Parish,31685,29809,33679
1188,22,115,LA,Vernon Parish,33708,31578,35981
1189,22,117,LA,Washington Parish,25155,23614,26796
1190,22,119,LA,Webster Parish,29536,27729,31460
1191,22,121,LA,West Baton Rouge Parish,36698,34460,39081
1192,22,123,LA,West Carroll Parish,26541,24912,28276
1193,22,125,LA,West Feliciana Parish,37119,34560,39867
1194,22,127,LA,Winn Parish,26626,24925,28442
1196,23,1,ME,Androscoggin County,38105,35966,40373
1197,23,3,ME,Aroostook County,31556,29714,33511
1198,23,5,ME,Cumberland County,47729,45229,50367
1199,23,7,ME,Franklin County,34010,31965,36187
1200,23,9,ME,Hancock County,37991,35813,40303
1201,23,11,ME,Kennebec County,38507,36350,40792
1202,23,13,ME,Knox County,39952,37497,42567
1203,23,15,ME,Lincoln County,40832,38384,43435
1204,23,17,ME,Oxford County,35243,33150,37469
1205,23,19,ME,Penobscot County,36562,34566,38672
1206,23,21,ME,Piscataquis County,30847,28959,32858
1207,23,23,ME,Sagadahoc County,44832,42237,47586
1208,23,25,ME,Somerset County,32154,30331,34087
1209,23,27,ME,Waldo County,36708,34561,38989
1210,23,29,ME,Washington County,28380,26619,30258
1211,23,31,ME,York County,47070,44517,49769
1213,24,1,MD,Allegany County,32560,30543,34711
1214,24,3,MD,Anne Arundel County,64362,60747,68192
1215,24,5,MD,Baltimore County,50256,47546,53121
1216,24,9,MD,Calvert County,71570,67069,76374
1217,24,11,MD,Caroline County,39288,36903,41828
1218,24,13,MD,Carroll County,66674,62560,71059
1219,24,15,MD,Cecil County,52858,49682,56238
1220,24,17,MD,Charles County,66031,62016,70305
1221,24,19,MD,Dorchester County,34689,32589,36924
1222,24,21,MD,Frederick County,66514,62553,70725
1223,24,23,MD,Garrett County,34648,32539,36893
1224,24,25,MD,Harford County,62000,58349,65880
1225,24,27,MD,Howard County,79607,74793,84730
1226,24,29,MD,Kent County,41707,39173,44406
1227,24,31,MD,Montgomery County,76669,72540,81032
1228,24,33,MD,Prince George's County,53716,50867,56725
1229,24,35,MD,Queen Anne's County,61107,57400,65053
1230,24,37,MD,St. Mary's County,58742,55156,62562
1231,24,39,MD,Somerset County,29546,27662,31559
1232,24,41,MD,Talbot County,48105,45159,51244
1233,24,43,MD,Washington County,43931,41364,46657
1234,24,45,MD,Wicomico County,40102,37691,42668
1235,24,47,MD,Worcester County,42165,39677,44810
1236,24,510,MD,Baltimore city,29162,27505,30919
1238,25,1,MA,Barnstable County,47915,45084,50923
1239,25,3,MA,Berkshire County,40326,37923,42882
1240,25,5,MA,Bristol County,44883,42345,47573
1241,25,7,MA,Dukes County,49292,46247,52538
1242,25,9,MA,Essex County,50731,47971,53651
1243,25,11,MA,Franklin County,42305,39763,45010
1244,25,13,MA,Hampden County,39938,37657,42358
1245,25,15,MA,Hampshire County,46782,43994,49746
1246,25,17,MA,Middlesex County,62054,58972,65298
1247,25,19,MA,Nantucket County,55510,51988,59271
1248,25,21,MA,Norfolk County,64599,60969,68446
1249,25,23,MA,Plymouth County,57381,54108,60852
1250,25,25,MA,Suffolk County,40089,37889,42418
1251,25,27,MA,Worcester County,49932,47179,52846
1253,26,1,MI,Alcona County,31116,29176,33184
1254,26,3,MI,Alger County,35623,33415,37976
1255,26,5,MI,Allegan County,46735,43943,49703
1256,26,7,MI,Alpena County,34606,32460,36895
1257,26,9,MI,Antrim County,39390,36987,41948
1258,26,11,MI,Arenac County,32740,30732,34879
1259,26,13,MI,Baraga County,32163,30136,34326
1260,26,15,MI,Barry County,48362,45416,51499
1261,26,17,MI,Bay County,39229,36858,41752
1262,26,19,MI,Benzie County,39565,37132,42156
1263,26,21,MI,Berrien County,38512,36208,40962
1264,26,23,MI,Branch County,38331,35998,40815
1265,26,25,MI,Calhoun County,39211,36856,41717
1266,26,27,MI,Cass County,41459,38999,44074
1267,26,29,MI,Charlevoix County,41899,39343,44621
1268,26,31,MI,Cheboygan County,34411,32296,36664
1269,26,33,MI,Chippewa County,33593,31520,35801
1270,26,35,MI,Clare County,30094,28248,32060
1271,26,37,MI,Clinton County,55421,52024,59039
1272,26,39,MI,Crawford County,32836,30824,34979
1273,26,41,MI,Delta County,37296,35002,39741
1274,26,43,MI,Dickinson County,37808,35488,40279
1275,26,45,MI,Eaton County,51079,48041,54310
1276,26,47,MI,Emmet County,42867,40255,45649
1277,26,49,MI,Genesee County,40305,37993,42757
1278,26,51,MI,Gladwin County,33463,31410,35651
1279,26,53,MI,Gogebic County,28284,26506,30182
1280,26,55,MI,Grand Traverse County,43898,41218,46752
1281,26,57,MI,Gratiot County,37276,35004,39696
1282,26,59,MI,Hillsdale County,40135,37676,42755
1283,26,61,MI,Houghton County,30092,28220,32087
1284,26,63,MI,Huron County,35877,33691,38204
1285,26,65,MI,Ingham County,41093,38691,43643
1286,26,67,MI,Ionia County,43870,41254,46652
1287,26,69,MI,Iosco County,31295,29337,33383
1288,26,71,MI,Iron County,30097,28236,32080
1289,26,73,MI,Isabella County,35118,32946,37433
1290,26,75,MI,Jackson County,42622,40128,45270
1291,26,77,MI,Kalamazoo County,42266,39803,44882
1292,26,79,MI,Kalkaska County,35531,33315,37894
1293,26,81,MI,Kent County,46985,44387,49735
1294,26,83,MI,Keweenaw County,29907,28032,31907
1295,26,85,MI,Lake County,27501,25784,29333
1296,26,87,MI,Lapeer County,51896,48783,55208
1297,26,89,MI,Leelanau County,50211,47141,53481
1298,26,91,MI,Lenawee County,47188,44391,50160
1299,26,93,MI,Livingston County,71509,67199,76096
1300,26,95,MI,Luce County,31921,29932,34043
1301,26,97,MI,Mackinac County,33876,31693,36209
1302,26,99,MI,Macomb County,51782,49003,54719
1303,26,101,MI,Manistee County,35296,33125,37609
1304,26,103,MI,Marquette County,37082,34842,39466
1305,26,105,MI,Mason County,35657,33466,37991
1306,26,107,MI,Mecosta County,34827,32713,37077
1307,26,109,MI,Menominee County,34577,32411,36889
1308,26,111,MI,Midland County,48708,45751,51857
1309,26,113,MI,Missaukee County,34452,32312,36734
1310,26,115,MI,Monroe County,52638,49465,56013
1311,26,117,MI,Montcalm County,38681,36382,41124
1312,26,119,MI,Montmorency County,30452,28549,32482
1313,26,121,MI,Muskegon County,37726,35512,40078
1314,26,123,MI,Newaygo County,38488,36154,40973
1315,26,125,MI,Oakland County,63658,60344,67154
1316,26,127,MI,Oceana County,36768,34526,39156
1317,26,129,MI,Ogemaw County,31137,29211,33190
1318,26,131,MI,Ontonagon County,31293,29330,33387
1319,26,133,MI,Osceola County,35005,32866,37283
1320,26,135,MI,Oscoda County,28291,26528,30171
1321,26,137,MI,Otsego County,42359,39759,45128
1322,26,139,MI,Ottawa County,54107,50948,57462
1323,26,141,MI,Presque Isle County,33050,31005,35230
1324,26,143,MI,Roscommon County,30062,28188,32060
1325,26,145,MI,Saginaw County,37954,35678,40376
1326,26,147,MI,St. Clair County,47523,44718,50504
1327,26,149,MI,St. Joseph County,39712,37337,42237
1328,26,151,MI,Sanilac County,37100,34803,39548
1329,26,153,MI,Schoolcraft County,32380,30367,34527
1330,26,155,MI,Shiawassee County,43356,40670,46219
1331,26,157,MI,Tuscola County,39862,37361,42530
1332,26,159,MI,Van Buren County,40513,38067,43116
1333,26,161,MI,Washtenaw County,54542,51323,57964
1334,26,163,MI,Wayne County,37903,36158,39733
1335,26,165,MI,Wexford County,36351,34109,38741
1337,27,1,MN,Aitkin County,32997,30951,35177
1338,27,3,MN,Anoka County,61249,57679,65040
1339,27,5,MN,Becker County,38824,36408,41401
1340,27,7,MN,Beltrami County,35152,32996,37450
1341,27,9,MN,Benton County,45430,42671,48366
1342,27,11,MN,Big Stone County,33092,31048,35271
1343,27,13,MN,Blue Earth County,39692,37304,42234
1344,27,15,MN,Brown County,43080,40401,45938
1345,27,17,MN,Carlton County,42651,40022,45454
1346,27,19,MN,Carver County,74242,69663,79121
1347,27,21,MN,Cass County,37833,35441,40385
1348,27,23,MN,Chippewa County,38407,35980,40997
1349,27,25,MN,Chisago County,58605,54929,62526
1350,27,27,MN,Clay County,41390,38963,43968
1351,27,29,MN,Clearwater County,32571,30655,34606
1352,27,31,MN,Cook County,38728,36381,41226
1353,27,33,MN,Cottonwood County,36066,33783,38504
1354,27,35,MN,Crow Wing County,39608,37194,42179
1355,27,37,MN,Dakota County,65512,61847,69394
1356,27,39,MN,Dodge County,54702,51252,58383
1357,27,41,MN,Douglas County,41975,39474,44636
1358,27,43,MN,Faribault County,37541,35194,40044
1359,27,45,MN,Fillmore County,39674,37223,42285
1360,27,47,MN,Freeborn County,38373,36023,40877
1361,27,49,MN,Goodhue County,50443,47514,53552
1362,27,51,MN,Grant County,37293,34848,39908
1363,27,53,MN,Hennepin County,53815,51123,56648
1364,27,55,MN,Houston County,43713,41021,46581
1365,27,57,MN,Hubbard County,36491,34356,38759
1366,27,59,MN,Isanti County,53908,50594,57438
1367,27,61,MN,Itasca County,38526,36158,41049
1368,27,63,MN,Jackson County,39182,36802,41716
1369,27,65,MN,Kanabec County,41027,38502,43717
1370,27,67,MN,Kandiyohi County,41821,39266,44541
1371,27,69,MN,Kittson County,36476,34183,38923
1372,27,71,MN,Koochiching County,38672,36307,41191
1373,27,73,MN,Lac qui Parle County,34398,32193,36753
1374,27,75,MN,Lake County,43755,41008,46687
1375,27,77,MN,Lake of the Woods County,35498,33334,37801
1376,27,79,MN,Le Sueur County,48239,45282,51388
1377,27,81,MN,Lincoln County,33516,31461,35705
1378,27,83,MN,Lyon County,41281,38716,44016
1379,27,85,MN,McLeod County,47749,44770,50925
1380,27,87,MN,Mahnomen County,30264,28409,32240
1381,27,89,MN,Marshall County,41978,39223,44926
1382,27,91,MN,Martin County,38714,36298,41290
1383,27,93,MN,Meeker County,43403,40748,46231
1384,27,95,MN,Mille Lacs County,39592,37148,42197
1385,27,97,MN,Morrison County,38954,36555,41512
1386,27,99,MN,Mower County,38979,36607,41505
1387,27,101,MN,Murray County,37834,35456,40372
1388,27,103,MN,Nicollet County,46406,43612,49380
1389,27,105,MN,Nobles County,38315,35959,40825
1390,27,107,MN,Norman County,36013,33772,38404
1391,27,109,MN,Olmsted County,56808,53334,60508
1392,27,111,MN,Otter Tail County,37492,35238,39889
1393,27,113,MN,Pennington County,37231,34965,39644
1394,27,115,MN,Pine County,37817,35487,40300
1395,27,117,MN,Pipestone County,36893,34585,39356
1396,27,119,MN,Polk County,37438,35159,39863
1397,27,121,MN,Pope County,38627,36330,41069
1398,27,123,MN,Ramsey County,46684,44079,49443
1399,27,125,MN,Red Lake County,35879,33662,38243
1400,27,127,MN,Redwood County,38387,35969,40969
1401,27,129,MN,Renville County,39412,36916,42078
1402,27,131,MN,Rice County,49404,46410,52590
1403,27,133,MN,Rock County,40121,37684,42716
1404,27,135,MN,Roseau County,44330,41553,47292
1405,27,137,MN,St. Louis County,39492,37183,41946
1406,27,139,MN,Scott County,74077,69515,78938
1407,27,141,MN,Sherburne County,62349,58514,66435
1408,27,143,MN,Sibley County,41932,39396,44631
1409,27,145,MN,Stearns County,45757,43087,48594
1410,27,147,MN,Steele County,48720,45741,51893
1411,27,149,MN,Stevens County,39575,37020,42306
1412,27,151,MN,Swift County,35656,33432,38027
1413,27,153,MN,Todd County,33744,31690,35932
1414,27,155,MN,Traverse County,33285,31096,35627
1415,27,157,MN,Wabasha County,45126,42378,48052
1416,27,159,MN,Wadena County,32261,30311,34336
1417,27,161,MN,Waseca County,43650,41001,46471
1418,27,163,MN,Washington County,72210,67983,76701
1419,27,165,MN,Watonwan County,37096,34866,39469
1420,27,167,MN,Wilkin County,41809,39175,44620
1421,27,169,MN,Winona County,39647,37313,42127
1422,27,171,MN,Wright County,60326,56612,64284
1423,27,173,MN,Yellow Medicine County,36299,34029,38721
1425,28,1,MS,Adams County,25381,23789,27079
1426,28,3,MS,Alcorn County,30158,28347,32086
1427,28,5,MS,Amite County,27609,25931,29395
1428,28,7,MS,Attala County,26544,24893,28305
1429,28,9,MS,Benton County,25571,23986,27261
1430,28,11,MS,Bolivar County,23825,22326,25423
1431,28,13,MS,Calhoun County,27935,26233,29747
1432,28,15,MS,Carroll County,30728,28804,32780
1433,28,17,MS,Chickasaw County,28030,26313,29859
1434,28,19,MS,Choctaw County,26707,25023,28503
1435,28,21,MS,Claiborne County,22892,21438,24444
1436,28,23,MS,Clarke County,27340,25648,29142
1437,28,25,MS,Clay County,27912,26189,29747
1438,28,27,MS,Coahoma County,23416,21952,24977
1439,28,29,MS,Copiah County,27075,25423,28834
1440,28,31,MS,Covington County,27632,25941,29433
1441,28,33,MS,DeSoto County,51952,48757,55357
1442,28,35,MS,Forrest County,29411,27619,31319
1443,28,37,MS,Franklin County,26312,24657,28079
1444,28,39,MS,George County,36469,34237,38848
1445,28,41,MS,Greene County,28784,26921,30776
1446,28,43,MS,Grenada County,29099,27312,31003
1447,28,45,MS,Hancock County,36058,33866,38393
1448,28,47,MS,Harrison County,35062,32988,37267
1449,28,49,MS,Hinds County,34115,32134,36219
1450,28,51,MS,Holmes County,19128,17886,20456
1451,28,53,MS,Humphreys County,20193,18873,21606
1452,28,55,MS,Issaquena County,19893,18331,21587
1453,28,57,MS,Itawamba County,34403,32289,36655
1454,28,59,MS,Jackson County,39455,37158,41895
1455,28,61,MS,Jasper County,25871,24307,27537
1456,28,63,MS,Jefferson County,19836,18466,21308
1457,28,65,MS,Jefferson Davis County,22027,20639,23509
1458,28,67,MS,Jones County,29282,27533,31142
1459,28,69,MS,Kemper County,24763,23230,26397
1460,28,71,MS,Lafayette County,31338,29288,33531
1461,28,73,MS,Lamar County,39520,37169,42019
1462,28,75,MS,Lauderdale County,31597,29711,33602
1463,28,77,MS,Lawrence County,30242,28380,32226
1464,28,79,MS,Leake County,27646,25944,29459
1465,28,81,MS,Lee County,37057,34848,39406
1466,28,83,MS,Leflore County,21943,20544,23438
1467,28,85,MS,Lincoln County,30353,28477,32351
1468,28,87,MS,Lowndes County,31899,29943,33983
1469,28,89,MS,Madison County,49648,46635,52855
1470,28,91,MS,Marion County,26576,24949,28309
1471,28,93,MS,Marshall County,29673,27858,31606
1472,28,95,MS,Monroe County,30958,29073,32964
1473,28,97,MS,Montgomery County,25959,24356,27668
1474,28,99,MS,Neshoba County,30533,28665,32524
1475,28,101,MS,Newton County,30062,28234,32007
1476,28,103,MS,Noxubee County,22163,20774,23645
1477,28,105,MS,Oktibbeha County,27691,25898,29609
1478,28,107,MS,Panola County,27953,26233,29785
1479,28,109,MS,Pearl River County,32160,30181,34269
1480,28,111,MS,Perry County,28994,27217,30888
1481,28,113,MS,Pike County,25518,23984,27150
1482,28,115,MS,Pontotoc County,33888,31833,36076
1483,28,117,MS,Prentiss County,29849,28030,31787
1484,28,119,MS,Quitman County,21217,19858,22670
1485,28,121,MS,Rankin County,46621,43866,49550
1486,28,123,MS,Scott County,27466,25798,29242
1487,28,125,MS,Sharkey County,22386,20970,23898
1488,28,127,MS,Simpson County,28178,26432,30040
1489,28,129,MS,Smith County,29306,27430,31310
1490,28,131,MS,Stone County,32125,30130,34252
1491,28,133,MS,Sunflower County,22527,21040,24120
1492,28,135,MS,Tallahatchie County,23111,21658,24661
1493,28,137,MS,Tate County,36210,34014,38549
1494,28,139,MS,Tippah County,30534,28658,32533
1495,28,141,MS,Tishomingo County,29643,27810,31597
1496,28,143,MS,Tunica County,26230,24521,28058
1497,28,145,MS,Union County,33936,31880,36124
1498,28,147,MS,Walthall County,23620,22151,25186
1499,28,149,MS,Warren County,35569,33394,37885
1500,28,151,MS,Washington County,24813,23276,26451
1501,28,153,MS,Wayne County,26692,25040,28454
1502,28,155,MS,Webster County,28259,26419,30226
1503,28,157,MS,Wilkinson County,21321,19906,22837
1504,28,159,MS,Winston County,27884,26174,29707
1505,28,161,MS,Yalobusha County,28414,26660,30283
1506,28,163,MS,Yazoo County,24978,23419,26640
1508,29,1,MO,Adair County,28651,26802,30628
1509,29,3,MO,Andrew County,43337,40693,46154
1510,29,5,MO,Atchison County,33091,31048,35268
1511,29,7,MO,Audrain County,32681,30669,34826
1512,29,9,MO,Barry County,30767,28881,32777
1513,29,11,MO,Barton County,32297,30296,34430
1514,29,13,MO,Bates County,34163,32142,36312
1515,29,15,MO,Benton County,28074,26333,29930
1516,29,17,MO,Bollinger County,32387,30398,34506
1517,29,19,MO,Boone County,40084,37755,42556
1518,29,21,MO,Buchanan County,35762,33686,37965
1519,29,23,MO,Butler County,29012,27230,30910
1520,29,25,MO,Caldwell County,34813,32656,37114
1521,29,27,MO,Callaway County,39370,37061,41822
1522,29,29,MO,Camden County,36833,34568,39246
1523,29,31,MO,Cape Girardeau County,38991,36725,41397
1524,29,33,MO,Carroll County,32438,30439,34568
1525,29,35,MO,Carter County,25314,23718,27018
1526,29,37,MO,Cass County,51711,48608,55012
1527,29,39,MO,Cedar County,27717,26000,29548
1528,29,41,MO,Chariton County,33734,31661,35942
1529,29,43,MO,Christian County,42643,40037,45419
1530,29,45,MO,Clark County,32458,30465,34582
1531,29,47,MO,Clay County,53657,50463,57052
1532,29,49,MO,Clinton County,44539,41869,47379
1533,29,51,MO,Cole County,46892,44039,49931
1534,29,53,MO,Cooper County,36023,33855,38329
1535,29,55,MO,Crawford County,32375,30383,34498
1536,29,57,MO,Dade County,31295,29369,33347
1537,29,59,MO,Dallas County,29237,27442,31149
1538,29,61,MO,Daviess County,32518,30451,34725
1539,29,63,MO,DeKalb County,31850,29737,34113
1540,29,65,MO,Dent County,27811,26103,29631
1541,29,67,MO,Douglas County,26804,25146,28571
1542,29,69,MO,Dunklin County,27198,25503,29006
1543,29,71,MO,Franklin County,45501,42772,48404
1544,29,73,MO,Gasconade County,36058,33847,38414
1545,29,75,MO,Gentry County,30722,28796,32778
1546,29,77,MO,Greene County,36046,33940,38283
1547,29,79,MO,Grundy County,28852,27064,30759
1548,29,81,MO,Harrison County,29065,27274,30974
1549,29,83,MO,Henry County,32855,30845,34995
1550,29,85,MO,Hickory County,25851,24231,27580
1551,29,87,MO,Holt County,31652,29644,33797
1552,29,89,MO,Howard County,31938,29986,34018
1553,29,91,MO,Howell County,27815,26088,29656
1554,29,93,MO,Iron County,27605,25895,29428
1555,29,95,MO,Jackson County,42167,39865,44601
1556,29,97,MO,Jasper County,32487,30537,34561
1557,29,99,MO,Jefferson County,49903,46953,53039
1558,29,101,MO,Johnson County,37791,35496,40234
1559,29,103,MO,Knox County,29281,27356,31343
1560,29,105,MO,Laclede County,31551,29617,33610
1561,29,107,MO,Lafayette County,38886,36519,41406
1562,29,109,MO,Lawrence County,31941,29998,34009
1563,29,111,MO,Lewis County,32755,30762,34878
1564,29,113,MO,Lincoln County,46968,44065,50063
1565,29,115,MO,Linn County,29924,28044,31930
1566,29,117,MO,Livingston County,32894,30871,35049
1567,29,119,MO,McDonald County,28480,26712,30366
1568,29,121,MO,Macon County,32516,30494,34673
1569,29,123,MO,Madison County,28158,26406,30025
1570,29,125,MO,Maries County,32829,30835,34953
1571,29,127,MO,Marion County,33723,31659,35921
1572,29,129,MO,Mercer County,28670,26774,30700
1573,29,131,MO,Miller County,31343,29429,33382
1574,29,133,MO,Mississippi County,25282,23708,26960
1575,29,135,MO,Moniteau County,36829,34592,39211
1576,29,137,MO,Monroe County,32791,30799,34912
1577,29,139,MO,Montgomery County,34751,32611,37032
1578,29,141,MO,Morgan County,31109,29187,33159
1579,29,143,MO,New Madrid County,28984,27204,30879
1580,29,145,MO,Newton County,35215,33076,37493
1581,29,147,MO,Nodaway County,34075,31944,36349
1582,29,149,MO,Oregon County,24287,22772,25902
1583,29,151,MO,Osage County,40744,38315,43326
1584,29,153,MO,Ozark County,25784,24179,27497
1585,29,155,MO,Pemiscot County,24135,22614,25758
1586,29,157,MO,Perry County,38209,35898,40668
1587,29,159,MO,Pettis County,33669,31616,35855
1588,29,161,MO,Phelps County,32436,30440,34563
1589,29,163,MO,Pike County,33188,31166,35341
1590,29,165,MO,Platte County,60117,56501,63964
1591,29,167,MO,Polk County,31402,29472,33458
1592,29,169,MO,Pulaski County,37764,35385,40304
1593,29,171,MO,Putnam County,28019,26294,29858
1594,29,173,MO,Ralls County,38619,36266,41126
1595,29,175,MO,Randolph County,32205,30289,34242
1596,29,177,MO,Ray County,44099,41437,46931
1597,29,179,MO,Reynolds County,25782,24168,27503
1598,29,181,MO,Ripley County,25295,23707,26988
1599,29,183,MO,St. Charles County,63251,59493,67245
1600,29,185,MO,St. Clair County,26520,24864,28288
1601,29,186,MO,Ste. Genevieve County,42377,39759,45167
1602,29,187,MO,St. Francois County,32531,30550,34641
1603,29,189,MO,St. Louis County,51453,48763,54292
1604,29,195,MO,Saline County,32547,30547,34677
1605,29,197,MO,Schuyler County,28910,27130,30807
1606,29,199,MO,Scotland County,29132,27346,31034
1607,29,201,MO,Scott County,33051,31054,35177
1608,29,203,MO,Shannon County,22025,20642,23499
1609,29,205,MO,Shelby County,31097,29181,33138
1610,29,207,MO,Stoddard County,30202,28347,32179
1611,29,209,MO,Stone County,33808,31729,36023
1612,29,211,MO,Sullivan County,26791,25066,28636
1613,29,213,MO,Taney County,31065,29131,33128
1614,29,215,MO,Texas County,26138,24517,27866
1615,29,217,MO,Vernon County,30476,28595,32481
1616,29,219,MO,Warren County,44546,41840,47427
1617,29,221,MO,Washington County,28153,26401,30021
1618,29,223,MO,Wayne County,24022,22487,25662
1619,29,225,MO,Webster County,34304,32223,36521
1620,29,227,MO,Worth County,27817,26107,29640
1621,29,229,MO,Wright County,25611,24014,27315
1622,29,510,MO,St. Louis city,28209,26551,29969
1624,30,1,MT,Beaverhead County,31605,29727,33601
1625,30,3,MT,Big Horn County,27719,26000,29553
1626,30,5,MT,Blaine County,25373,23729,27131
1627,30,7,MT,Broadwater County,33360,31375,35471
1628,30,9,MT,Carbon County,34499,32370,36767
1629,30,11,MT,Carter County,26301,24452,28288
1630,30,13,MT,Cascade County,34546,32521,36697
1631,30,15,MT,Chouteau County,28774,26925,30749
1632,30,17,MT,Custer County,31980,29992,34101
1633,30,19,MT,Daniels County,28081,26019,30307
1634,30,21,MT,Dawson County,33900,31772,36170
1635,30,23,MT,Deer Lodge County,28553,26777,30448
1636,30,25,MT,Fallon County,35354,33003,37872
1637,30,27,MT,Fergus County,31612,29615,33743
1638,30,29,MT,Flathead County,37492,35245,39884
1639,30,31,MT,Gallatin County,40724,38266,43341
1640,30,33,MT,Garfield County,28572,26590,30702
1641,30,35,MT,Glacier County,27129,25354,29027
1642,30,37,MT,Golden Valley County,24739,23060,26540
1643,30,39,MT,Granite County,30988,29069,33033
1644,30,41,MT,Hill County,32365,30412,34444
1645,30,43,MT,Jefferson County,45407,42643,48349
1646,30,45,MT,Judith Basin County,27014,25188,28972
1647,30,47,MT,Lake County,30362,28573,32263
1648,30,49,MT,Lewis and Clark County,40578,38189,43116
1649,30,51,MT,Liberty County,28258,26366,30287
1650,30,53,MT,Lincoln County,29331,27558,31218
1651,30,55,MT,McCone County,27921,25992,29994
1652,30,57,MT,Madison County,31856,29967,33864
1653,30,59,MT,Meagher County,26010,24038,28144
1654,30,61,MT,Mineral County,29904,28002,31936
1655,30,63,MT,Missoula County,36790,34619,39098
1656,30,65,MT,Musselshell County,27499,25804,29305
1657,30,67,MT,Park County,32837,30818,34988
1658,30,69,MT,Petroleum County,23622,22063,25290
1659,30,71,MT,Phillips County,29472,27570,31506
1660,30,73,MT,Pondera County,29420,27480,31497
1661,30,75,MT,Powder River County,28851,26977,30855
1662,30,77,MT,Powell County,29676,27798,31681
1663,30,79,MT,Prairie County,28238,26307,30311
1664,30,81,MT,Ravalli County,34907,32781,37171
1665,30,83,MT,Richland County,34365,32178,36701
1666,30,85,MT,Roosevelt County,25677,24088,27372
1667,30,87,MT,Rosebud County,38696,36296,41256
1668,30,89,MT,Sanders County,28456,26754,30266
1669,30,91,MT,Sheridan County,29651,27616,31836
1670,30,93,MT,Silver Bow County,32263,30351,34296
1671,30,95,MT,Stillwater County,44890,42091,47875
1672,30,97,MT,Sweet Grass County,34253,32157,36486
1673,30,99,MT,Teton County,30928,28931,33063
1674,30,101,MT,Toole County,29946,28002,32024
1675,30,103,MT,Treasure County,30961,28740,33352
1676,30,105,MT,Valley County,32391,30333,34589
1677,30,107,MT,Wheatland County,23620,22048,25304
1678,30,109,MT,Wibaux County,29653,27757,31678
1679,30,111,MT,Yellowstone County,41174,38894,43587
1681,31,1,NE,Adams County,38341,36005,40827
1682,31,3,NE,Antelope County,33260,31150,35512
1683,31,5,NE,Arthur County,30848,28632,33237
1684,31,7,NE,Banner County,33703,31552,36002
1685,31,9,NE,Blaine County,27810,25888,29875
1686,31,11,NE,Boone County,34055,31947,36302
1687,31,13,NE,Box Butte County,41119,38471,43949
1688,31,15,NE,Boyd County,27834,26012,29784
1689,31,17,NE,Brown County,31250,29273,33359
1690,31,19,NE,Buffalo County,39968,37536,42558
1691,31,21,NE,Burt County,35319,33101,37686
1692,31,23,NE,Butler County,38209,35796,40786
1693,31,25,NE,Cass County,51019,48036,54187
1694,31,27,NE,Cedar County,38977,36291,41861
1695,31,29,NE,Chase County,34682,32416,37106
1696,31,31,NE,Cherry County,32253,30193,34453
1697,31,33,NE,Cheyenne County,39396,36890,42073
1698,31,35,NE,Clay County,36239,33961,38670
1699,31,37,NE,Colfax County,37261,34965,39709
1700,31,39,NE,Cuming County,36851,34461,39407
1701,31,41,NE,Custer County,33494,31389,35741
1702,31,43,NE,Dakota County,38864,36494,41388
1703,31,45,NE,Dawes County,30007,28174,31959
1704,31,47,NE,Dawson County,36624,34370,39025
1705,31,49,NE,Deuel County,35308,33105,37657
1706,31,51,NE,Dixon County,37285,34982,39740
1707,31,53,NE,Dodge County,39127,36734,41677
1708,31,55,NE,Douglas County,46711,44402,49141
1709,31,57,NE,Dundy County,28846,26945,30880
1710,31,59,NE,Fillmore County,37449,35087,39969
1711,31,61,NE,Franklin County,32069,30023,34254
1712,31,63,NE,Frontier County,34419,32244,36742
1713,31,65,NE,Furnas County,31592,29563,33761
1714,31,67,NE,Gage County,36826,34636,39154
1715,31,69,NE,Garden County,28649,26862,30555
1716,31,71,NE,Garfield County,29624,27756,31618
1717,31,73,NE,Gosper County,38297,35869,40891
1718,31,75,NE,Grant County,36833,33539,40450
1719,31,77,NE,Greeley County,32251,30122,34530
1720,31,79,NE,Hall County,39073,36819,41465
1721,31,81,NE,Hamilton County,44016,41247,46970
